set_id,sku_pos,brand_ko,fp_url,resolved_url,is_ambiguous,text_length,image_count,table_count,list_item_count,paragraph_count,section_count,jsonld_field_count,explicit_number_count,ambiguous_term_count,numeric_specificity_ratio,price_krw,skin_type_targets_count,ph_value,active_ingredient_count,claim_keyword_count,texture_keyword_count,no_list_count,cosmetic_cert_count,volume_ml,aggregate_rating_value,aggregate_rating_count,T7_eat_score,Q4_social_proof_count,Q9_external_authority_count
main_00937,2,설화수,https://www.sulwhasoo.com/kr/ko/products/the-ultimate-s-enriched-cleansing-foam.html,https://www.sulwhasoo.com/kr/ko/products/the-ultimate-s-enriched-cleansing-foam.html,False,2833.0,29.0,0.0,39.0,57.0,8.0,6.0,21.0,0.0,1.0,90000.0,5.0,,2.0,17.0,1.0,0.0,0.0,60.0,,,1.0,0.0,0.0
main_00937,3,클럽클리오,https://clubclio.co.kr/shop/goodsView/0000005485,https://clubclio.co.kr/shop/goodsView/0000005485,False,8343.0,92.0,2.0,146.0,83.0,4.0,0.0,59.0,0.0,1.0,35000.0,7.0,,6.0,15.0,0.0,0.0,0.0,50.0,,,1.0,2.0,0.0
main_00939,1,스킨푸드,https://www.theskinfood.com/shop/shopdetail.html?branduid=1796&search=%ED%8F%BC&sort=order&xcode=005,https://www.theskinfood.com/shop/shopdetail.html?branduid=1796&search=%ED%8F%BC&sort=order&xcode=005&mcode=033&scode=&GfDT=bm18W1o%3D,False,6429.0,41.0,4.0,367.0,23.0,13.0,8.0,27.0,0.0,1.0,11000.0,2.0,,3.0,31.0,0.0,0.0,0.0,150.0,,,1.0,2.0,0.0
main_00939,2,와더스킨,https://whataskin.co.kr/product/%ED%93%A8%EC%96%B4%EB%AF%B8-%ED%9C%A9-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC,https://whataskin.co.kr/product/%ED%93%A8%EC%96%B4%EB%AF%B8-%ED%9C%A9-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95-150g/22/category/29/display/1/,False,10446.0,47.0,7.0,90.0,26.0,17.0,5.0,17.0,0.0,1.0,18900.0,0.0,,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
main_00939,3,아크웰,https://m.e-giverny.com/goods/goods_view.php?goodsNo=674,https://m.e-giverny.com/goods/goods_view.php?goodsNo=674,False,12140.0,39.0,2.0,76.0,21.0,13.0,0.0,16.0,0.0,1.0,3000.0,3.0,,1.0,5.0,0.0,0.0,0.0,150.0,,,1.0,2.0,0.0
main_00940,1,휩드,https://whipped.co.kr/product/%ED%9C%A9%EB%93%9C-%EB%AC%B4%ED%99%94%EB%B2%84%ED%84%B0-%EB%B9%84%EA%B,https://whipped.co.kr/product/%ED%9C%A9%EB%93%9C-%EB%AC%B4%ED%99%94%EB%B2%84%ED%84%B0-%EB%B9%84%EA%B1%B4-%ED%8C%A9%ED%81%B4%EB%A0%8C%EC%A0%80-130g/222/category/54/display/1/,False,12966.0,43.0,6.0,116.0,33.0,12.0,6.0,37.0,0.0,1.0,23200.0,1.0,,3.0,14.0,2.0,1.0,1.0,290.0,5.0,32.0,3.0,1.0,0.0
main_00940,2,설화수,https://www.sulwhasoo.com/kr/ko/products/concentrated-ginseng-rejuvenating-cleansing-foam.html,https://www.sulwhasoo.com/kr/ko/products/concentrated-ginseng-rejuvenating-cleansing-foam.html,False,3474.0,40.0,0.0,39.0,52.0,8.0,6.0,31.0,2.0,0.939,68000.0,3.0,,2.0,15.0,2.0,0.0,0.0,60.0,,,1.0,0.0,0.0
main_00940,3,닥터오라클,https://droracle.co.kr/product/센텔라바이옴%C2%AE미산성-클렌징폼-120ml/752/,https://droracle.co.kr/product/센텔라바이옴%C2%AE미산성-클렌징폼-120ml/752/,False,14603.0,108.0,10.0,234.0,213.0,15.0,6.0,67.0,4.0,0.944,28000.0,3.0,,5.0,9.0,0.0,0.0,1.0,120.0,5.0,43.0,3.0,2.0,0.0
main_00944,1,메디큐브,https://themedicube.co.kr/product/detail.html?product_no=2286&cate_no=44&display_group=1,https://themedicube.co.kr/product/detail.html?product_no=2286&cate_no=44&display_group=1,False,12927.0,113.0,5.0,112.0,71.0,4.0,9.0,30.0,0.0,1.0,17500.0,2.0,,3.0,14.0,0.0,0.0,0.0,,4.8,103.0,2.0,2.0,1.0
main_00944,2,테라비코스,https://m.thelavicosmall.com/product/%EC%A0%80%EC%9E%90%EA%B7%B9%EC%B4%89%EC%B4%89%ED%81%B4%EB%A0%8C,,True,11248.5,130.5,7.5,130.0,78.0,10.5,10.0,16.0,0.0,1.0,19500.0,6.0,,3.5,16.0,0.0,0.0,0.5,150.0,4.8,89.0,1.5,3.0,0.0
main_00944,3,토리든,https://www.torriden.com/goods/goods_view.php?goodsNo=253,https://www.torriden.com/goods/goods_view.php?goodsNo=253,False,8546.0,78.0,1.0,144.0,65.0,13.0,0.0,38.0,0.0,1.0,5000.0,2.0,,2.0,9.0,0.0,0.0,0.0,200.0,,,1.0,0.0,0.0
main_00946,1,메디큐브,https://themedicube.co.kr/product/유튜버-pick-제로-폼-클렌저/356,https://themedicube.co.kr/product/유튜버-pick-제로-폼-클렌저/356,False,12906.0,104.0,5.0,113.0,66.0,4.0,9.0,31.0,0.0,1.0,17500.0,2.0,,3.0,12.0,1.0,0.0,0.0,,4.8,4891.0,2.0,3.0,1.0
main_00946,2,웰라쥬,https://wellage.co.kr/product/%EB%A6%AC%EC%96%BC-%ED%9E%88%EC%95%8C%EB%A3%A8%EB%A1%9C%EB%8B%89-%EC%9,https://wellage.co.kr/product/%EB%A6%AC%EC%96%BC-%ED%9E%88%EC%95%8C%EB%A3%A8%EB%A1%9C%EB%8B%89-%EC%95%84%EB%AF%B8%EB%85%B8-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-150ml/1256/,False,7393.0,119.0,12.0,102.0,33.0,10.0,6.0,19.0,0.0,1.0,16000.0,1.0,,3.0,4.0,0.0,0.0,0.0,150.0,5.0,12.0,2.0,2.0,0.0
main_00946,3,이아소,https://www.iaso.co.kr/shop/shopdetail.html?branduid=44&xcode=005&mcode=001&scode=&type=Y&sort=manua,https://www.iaso.co.kr/shop/shopdetail.html?branduid=44&xcode=005&mcode=001&scode=&type=Y&sort=manual&current_category=005001&search=&GfDT=bm19W1o%3D,False,4659.0,35.0,5.0,107.0,35.0,6.0,0.0,10.0,0.0,1.0,35000.0,4.0,,1.0,10.0,1.0,0.0,0.0,,,,2.0,1.0,0.0
main_00947,1,코스알엑스,https://www.cosrx.co.kr/shop/shopdetail.html?branduid=1176799&xcode=070&mcode=001&scode=002,https://www.cosrx.co.kr/shop/shopdetail.html?branduid=1176799&xcode=070&mcode=001&scode=002,False,5477.0,39.0,6.0,81.0,39.0,10.0,6.0,18.0,0.0,1.0,9750.0,3.0,,7.0,16.0,4.0,0.0,0.0,150.0,,,1.0,2.0,0.0
main_00947,2,바이오던스,https://biodance.co.kr/product/콜라겐-팩-투-폼-클렌저/335/,https://biodance.co.kr/product/콜라겐-팩-투-폼-클렌저/335/,False,4304.0,64.0,7.0,80.0,21.0,2.0,6.0,16.0,0.0,1.0,22000.0,2.0,,4.0,2.0,0.0,0.0,0.0,150.0,4.9,63.0,1.0,3.0,0.0
main_00947,3,나인위시스,https://9wishes.co.kr/product/%EB%8D%94%EB%A7%88%ED%8B%B1-%EC%8B%9C%EC%B9%B4-%ED%8F%BC%ED%81%B4%EB%A,https://9wishes.co.kr/product/%EB%8D%94%EB%A7%88%ED%8B%B1-%EC%8B%9C%EC%B9%B4-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A0%80/162/category/78/display/1/,False,9513.0,62.0,3.0,85.0,41.0,2.0,10.0,11.0,0.0,1.0,15400.0,2.0,,2.0,2.0,0.0,0.0,0.0,,5.0,142.0,2.0,3.0,0.0
main_00950,1,아비브,https://abib.com/product/딥-클린-폼-클렌저-수분초-히알루론-폼/306/,https://abib.com/product/딥-클린-폼-클렌저-수분초-히알루론-폼/306/,False,5750.0,37.0,4.0,240.0,45.0,10.0,11.0,12.0,2.0,0.857,16000.0,4.0,,6.0,70.0,1.0,0.0,2.0,150.0,4.9,182.0,3.0,4.0,0.0
main_00950,2,에뛰드,https://www.etude.com/shop/category/cleanser/cleanser-all/%ec%88%9c%ec%a0%95-%ec%95%bd%ec%82%b0%ec%8,https://www.etude.com/shop/category/cleanser/cleanser-all/%ec%88%9c%ec%a0%95-%ec%95%bd%ec%82%b0%ec%84%b1-5-5-%ed%8f%bc-%ed%81%b4%eb%a0%8c%ec%a0%80-150ml-2/,False,4603.0,41.0,3.0,366.0,16.0,23.0,6.0,22.0,0.0,1.0,12000.0,0.0,,3.0,12.0,0.0,1.0,0.0,150.0,,,1.0,0.0,0.0
main_00950,3,헉슬리,https://huxley.co.kr/product/클렌징-폼-비-클린-비-모이스트/79,https://huxley.co.kr/product/클렌징-폼-비-클린-비-모이스트/79,False,6148.0,80.0,8.0,164.0,14.0,8.0,6.0,11.0,0.0,1.0,25000.0,2.0,,0.0,3.0,2.0,0.0,0.0,30.0,5.0,46.0,2.0,2.0,0.0
main_00952,1,리쥬란,https://pdrnmall.co.kr/product/리쥬란-리파이닝-폼-클렌저-120ml/558/,https://pdrnmall.co.kr/product/리쥬란-리파이닝-폼-클렌저-120ml/558/,False,7040.0,67.0,8.0,88.0,17.0,15.0,6.0,29.0,0.0,1.0,25000.0,5.0,,1.0,10.0,0.0,0.0,0.0,120.0,4.8,165.0,2.0,3.0,0.0
main_00952,2,라운드랩,https://roundlab.co.kr/product/detail.html?product_no=160,https://roundlab.co.kr/product/detail.html?product_no=160,False,10442.0,49.0,4.0,128.0,9.0,6.0,5.0,8.0,0.0,1.0,18000.0,2.0,,4.0,15.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
main_00952,3,편강율,https://pyunkangyul.com/product/%EC%A7%84%EC%A0%95-%EC%95%84%ED%81%AC%EB%84%A4-%ED%81%B4%EB%A0%8C%EC,https://pyunkangyul.com/product/%EC%A7%84%EC%A0%95-%EC%95%84%ED%81%AC%EB%84%A4-%ED%81%B4%EB%A0%8C%EC%A7%95%ED%8F%BC-100ml/374/category/231/display/1/,False,12141.0,83.0,6.0,135.0,66.0,13.0,6.0,23.0,2.0,0.92,9900.0,9.0,,1.0,28.0,0.0,1.0,1.0,100.0,5.0,5.0,3.0,3.0,0.0
main_00954,1,파파레서피,https://paparecipe.com/product/블레미쉬-효소-파우더-클렌저-50g/986/,https://paparecipe.com/product/블레미쉬-효소-파우더-클렌저-50g/986/,False,14560.0,91.0,9.0,215.0,64.0,3.0,6.0,38.0,0.0,1.0,18000.0,4.0,,5.0,6.0,0.0,0.0,0.0,,4.9,361.0,2.0,3.0,0.0
main_00954,2,은율,https://eunyul.co.kr/product/%EB%8D%B0%EC%9D%BC%EB%A6%AC-%EC%BC%80%EC%96%B4-%ED%93%A8%EC%96%B4-%EB%B,https://eunyul.co.kr/product/%EB%8D%B0%EC%9D%BC%EB%A6%AC-%EC%BC%80%EC%96%B4-%ED%93%A8%EC%96%B4-%EB%B2%84%EB%B8%94-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A0%80-500ml/103/category/45/display/1/,False,3847.0,88.0,6.0,117.0,16.0,12.0,6.0,15.0,0.0,1.0,12800.0,0.0,,1.0,1.0,1.0,0.0,0.0,500.0,5.0,24.0,1.0,1.0,0.0
main_00954,3,메디큐브,https://themedicube.co.kr/product/detail.html?product_no=21&cate_no=44&display_group=1,https://themedicube.co.kr/product/detail.html?product_no=21&cate_no=44&display_group=1,False,12833.0,104.0,5.0,115.0,62.0,4.0,9.0,34.0,0.0,1.0,16700.0,5.0,,3.0,5.0,0.0,0.0,0.0,120.0,4.8,20626.0,2.0,2.0,1.0
main_00958,1,스킨바리스타,https://pioom.co.kr/product/%EC%8A%A4%ED%82%A8%EB%B0%94%EB%A6%AC%EC%8A%A4%ED%83%80-%EC%8C%80%EA%B2%A,https://pioom.co.kr/product/%EC%8A%A4%ED%82%A8%EB%B0%94%EB%A6%AC%EC%8A%A4%ED%83%80-%EC%8C%80%EA%B2%A8-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-500ml/226/category/12/display/1/,False,9083.0,585.0,5.0,756.0,70.0,8.0,6.0,17.0,0.0,1.0,23000.0,0.0,,1.0,3.0,2.0,0.0,0.0,500.0,5.0,36.0,1.0,1.0,0.0
main_00958,2,네이처리퍼블릭,https://www.naturerepublic.com/goods/goods/view?no=9990,https://www.naturerepublic.com/goods/goods/view?no=9990,False,6753.0,37.0,4.0,164.0,232.0,8.0,0.0,56.0,0.0,1.0,3000.0,10.0,,3.0,16.0,0.0,1.0,0.0,150.0,,,1.0,0.0,0.0
main_00958,3,아비브,https://abib.com/product/딥-클린-폼-클렌저-수분초-히알루론-폼/306/,https://abib.com/product/딥-클린-폼-클렌저-수분초-히알루론-폼/306/,False,5750.0,37.0,4.0,240.0,45.0,10.0,11.0,12.0,2.0,0.857,16000.0,4.0,,6.0,70.0,1.0,0.0,2.0,150.0,4.9,182.0,3.0,4.0,0.0
main_00969,1,스킨푸드,https://www.theskinfood.com/shop/shopdetail.html?branduid=10321966&search=%ED%8F%BC&sort=order&xcode,https://www.theskinfood.com/shop/shopdetail.html?branduid=10321966&search=%ED%8F%BC&sort=order&xcode=005&mcode=042&scode=&GfDT=bml9W1Q%3D#,False,6566.0,45.0,4.0,368.0,23.0,13.0,8.0,25.0,0.0,1.0,16000.0,4.0,,7.0,32.0,0.0,0.0,0.0,150.0,,,1.0,2.0,0.0
main_00969,2,피캄,https://pcalm.co.kr/product/%ED%94%BC%EC%BA%84-%ED%99%80%EB%A6%AC%EB%B0%94%EC%A7%88-%EA%B7%B8%EB%A6%,https://pcalm.co.kr/product/%ED%94%BC%EC%BA%84-%ED%99%80%EB%A6%AC%EB%B0%94%EC%A7%88-%EA%B7%B8%EB%A6%B0%EC%BA%A1%EC%8A%90-%ED%8C%A9%ED%88%AC%ED%8F%BC-%ED%81%B4%EB%A0%8C%EC%A0%80/1428/category/206/display/1/,False,6328.0,131.0,5.0,203.0,60.0,96.0,5.0,33.0,0.0,1.0,58680.0,6.0,,0.0,25.0,0.0,0.0,1.0,120.0,,,3.0,0.0,0.0
main_00969,3,볼드포뮬러,https://boldformula.com/product/%ED%99%94%ED%95%B4-1%EC%9C%84-%ED%94%BC%EC%A7%80-%ED%9D%A1%EC%B0%A9-,https://boldformula.com/product/%ED%99%94%ED%95%B4-1%EC%9C%84-%ED%94%BC%EC%A7%80-%ED%9D%A1%EC%B0%A9-%EC%97%AC%EB%93%9C%EB%A6%84-%EA%B8%B0%EB%8A%A5%EC%84%B1-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC/40/category/46/display/1/,False,8813.0,103.0,7.0,117.0,26.0,18.0,6.0,39.0,1.0,0.975,32300.0,7.0,,2.0,34.0,0.0,0.0,0.0,150.0,4.9,57.0,2.0,3.0,0.0
main_00975,1,이아소,https://www.iaso.co.kr/shop/shopdetail.html?branduid=2542486&xcode=005&mcode=001&scode=&type=Y&sort=,https://www.iaso.co.kr/shop/shopdetail.html?branduid=2542486&xcode=005&mcode=001&scode=&type=Y&sort=manual&current_category=005001&search=&GfDT=bm95W1U%3D,False,4323.0,31.0,5.0,105.0,40.0,6.0,0.0,10.0,0.0,1.0,19000.0,3.0,,1.0,8.0,0.0,0.0,0.0,100.0,,,2.0,1.0,0.0
main_00975,2,이아소,https://www.iaso.co.kr/shop/shopdetail.html?branduid=2558230&xcode=005&mcode=001&scode=&type=Y&sort=,https://www.iaso.co.kr/shop/shopdetail.html?branduid=2558230&xcode=005&mcode=001&scode=&type=Y&sort=manual&current_category=005001&search=&GfDT=bmt7W1k%3D,False,4405.0,32.0,5.0,107.0,45.0,6.0,0.0,10.0,0.0,1.0,38000.0,4.0,,1.0,9.0,0.0,1.0,0.0,130.0,,,2.0,1.0,0.0
main_00975,3,은율,https://eunyul.co.kr/product/%EB%A7%88%EC%9C%A0-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95-150ml/16/catego,https://eunyul.co.kr/product/%EB%A7%88%EC%9C%A0-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95-150ml/16/category/45/display/1/,False,3557.0,90.0,5.0,112.0,15.0,12.0,5.0,17.0,0.0,1.0,4500.0,0.0,,0.0,7.0,2.0,0.0,0.0,150.0,,,1.0,0.0,0.0
main_00980,1,이즈앤트리,https://m.isntree.com/product/%EC%B0%B8%EB%A7%88-%EB%B9%84%EA%B1%B4-%EC%95%BD%EC%82%B0%EC%84%B1-%ED%,https://m.isntree.com/product/%EC%B0%B8%EB%A7%88-%EB%B9%84%EA%B1%B4-%EC%95%BD%EC%82%B0%EC%84%B1-%ED%81%B4%EB%A0%8C%EC%A0%80-120ml/551/category/53/display/1/,False,3320.0,29.0,6.0,77.0,24.0,14.0,5.0,18.0,0.0,1.0,16000.0,1.0,,0.0,4.0,0.0,1.0,0.0,120.0,,,1.0,0.0,0.0
main_00980,2,설화수,https://www.sulwhasoo.com/kr/ko/products/gentle-cleansing-foam-ex.html,https://www.sulwhasoo.com/kr/ko/products/gentle-cleansing-foam-ex.html,False,2202.0,20.0,0.0,29.0,20.0,20.0,9.0,6.0,0.0,1.0,42000.0,3.0,,0.0,16.0,9.0,0.0,0.0,60.0,,,1.0,1.0,0.0
main_00980,3,원씽,https://onething.kr/product/%ED%9E%88%EC%95%8C%EB%A3%A8%EB%A1%9C%EB%8B%89-%EC%8A%A4%EC%BF%A0%EC%95%8,https://onething.kr/product/%ED%9E%88%EC%95%8C%EB%A3%A8%EB%A1%9C%EB%8B%89-%EC%8A%A4%EC%BF%A0%EC%95%8C%EB%9E%80-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-120ml/494/category/1/display/7/?icid=MAIN.product_listmain_6,False,4755.0,30.0,8.0,48.0,18.0,10.0,6.0,19.0,0.0,1.0,15000.0,1.0,,3.0,2.0,0.0,0.0,0.0,120.0,4.0,1.0,1.0,0.0,0.0
main_00991,1,일리윤,https://illiyoon.com/product/detail.html?product_no=276,https://illiyoon.com/product/detail.html?product_no=276,False,8626.0,80.0,11.0,211.0,48.0,13.0,10.0,29.0,0.0,1.0,18900.0,2.0,,4.0,24.0,6.0,0.0,0.0,250.0,,,2.0,1.0,0.0
main_00991,2,메이크프렘,https://www.makeprem.com/goods/goods_view.php?goodsNo=1037,https://www.makeprem.com/goods/goods_view.php?goodsNo=1037,False,4286.0,74.0,1.0,117.0,12.0,5.0,0.0,24.0,0.0,1.0,9900.0,1.0,,2.0,4.0,0.0,0.0,0.0,170.0,,,1.0,2.0,0.0
main_00991,3,닥터지,https://www.dr-g.co.kr/item/4359?pc=4&cc=14,https://www.dr-g.co.kr/item/4359?pc=4&cc=14,False,11143.0,63.0,11.0,204.0,66.0,39.0,0.0,74.0,0.0,1.0,20000.0,9.0,,7.0,42.0,5.0,0.0,0.0,150.0,,,1.0,1.0,0.0
main_00992,1,실크크리스탈,https://silkcrystal.co.kr/product/%ED%99%94%EC%9D%B4%ED%8A%B8-%EB%94%A5-%ED%81%B4%EB%A6%B0%EC%A7%95-,https://silkcrystal.co.kr/product/%ED%99%94%EC%9D%B4%ED%8A%B8-%EB%94%A5-%ED%81%B4%EB%A6%B0%EC%A7%95-%ED%8F%BC-70ml/67/category/24/display/1/,False,9637.0,42.0,5.0,63.0,34.0,3.0,5.0,13.0,0.0,1.0,68000.0,1.0,,1.0,1.0,1.0,0.0,0.0,70.0,,,0.0,0.0,0.0
main_00992,2,더후,https://thewhoo.com/product/detail.html?product_no=650,https://thewhoo.com/product/detail.html?product_no=650,False,15263.0,76.0,10.0,196.0,49.0,21.0,6.0,40.0,0.0,1.0,43000.0,0.0,,2.0,11.0,5.0,0.0,0.0,180.0,,,2.0,1.0,0.0
main_00992,3,에이프릴스킨,https://aprilskin.com/product/detail.html?product_no=957,https://aprilskin.com/product/detail.html?product_no=957,False,12494.0,90.0,6.0,105.0,34.0,6.0,9.0,24.0,0.0,1.0,18200.0,1.0,,4.0,9.0,0.0,0.0,0.0,,4.6,1548.0,2.0,3.0,0.0
main_00994,1,베네투스,https://benetus.imweb.me/cleanser/?idx=1,https://benetus.imweb.me/cleanser/?idx=1,False,3689.0,20.0,0.0,63.0,57.0,2.0,12.0,6.0,0.0,1.0,25000.0,0.0,,5.0,0.0,1.0,0.0,0.0,150.0,4.96,125.0,2.0,3.0,0.0
main_00994,2,아누아,https://anua.kr/product/detail.html?product_no=254,https://anua.kr/product/detail.html?product_no=254,False,10987.0,94.0,3.0,140.0,34.0,15.0,9.0,22.0,0.0,1.0,14000.0,4.0,,7.0,21.0,0.0,0.0,0.0,150.0,4.9,1192.0,2.0,3.0,0.0
main_00994,3,아로마티카,https://aromatica.co/product/detail.html?product_no=2212,https://aromatica.co/product/detail.html?product_no=2212,False,21081.0,88.0,5.0,253.0,93.0,5.0,6.0,47.0,2.0,0.959,20000.0,6.0,,6.0,23.0,1.0,0.0,1.0,150.0,4.9,299.0,3.0,5.0,0.0
main_00995,1,비욘드,https://beyond.co.kr/product/detail.html?product_no=1396,https://beyond.co.kr/product/detail.html?product_no=1396,False,12941.0,48.0,7.0,144.0,60.0,23.0,6.0,33.0,0.0,1.0,27000.0,0.0,,3.0,2.0,4.0,0.0,0.0,200.0,5.0,394.0,2.0,2.0,0.0
main_00995,2,듀이트리,https://dewytree.com/product/detail.html?product_no=688&cate_no=54&display_group=1,https://dewytree.com/product/detail.html?product_no=688&cate_no=54&display_group=1,False,3263.0,62.0,3.0,52.0,23.0,2.0,6.0,7.0,0.0,1.0,14000.0,1.0,,1.0,2.0,0.0,0.0,0.0,150.0,4.9,1152.0,2.0,2.0,0.0
main_00995,3,리쥬란,https://pdrnmall.co.kr/product/리쥬란-리파이닝-폼-클렌저-120ml/558/,https://pdrnmall.co.kr/product/리쥬란-리파이닝-폼-클렌저-120ml/558/,False,7040.0,67.0,8.0,88.0,17.0,15.0,6.0,29.0,0.0,1.0,25000.0,5.0,,1.0,10.0,0.0,0.0,0.0,120.0,4.8,165.0,2.0,3.0,0.0
main_00997,1,편강율,https://pyunkangyul.com/product/%EC%A7%84%EC%A0%95-%EC%95%BD%EC%82%B0%EC%84%B1-%ED%8F%AC%EB%B0%8D-%E,https://pyunkangyul.com/product/%EC%A7%84%EC%A0%95-%EC%95%BD%EC%82%B0%EC%84%B1-%ED%8F%AC%EB%B0%8D-%ED%81%B4%EB%A0%8C%EC%A0%80-150ml/203/category/231/display/1/,False,13179.0,94.0,6.0,151.0,71.0,13.0,6.0,67.0,2.0,0.971,13900.0,7.0,,3.0,36.0,2.0,1.0,1.0,150.0,4.9,70.0,3.0,4.0,0.0
main_00997,2,스킨푸드,https://www.theskinfood.com/shop/shopdetail.html?branduid=1796&search=%ED%8F%BC&sort=order&xcode=005,https://www.theskinfood.com/shop/shopdetail.html?branduid=1796&search=%ED%8F%BC&sort=order&xcode=005&mcode=033&scode=&GfDT=bm18W1o%3D,False,6429.0,41.0,4.0,367.0,23.0,13.0,8.0,27.0,0.0,1.0,11000.0,2.0,,3.0,31.0,0.0,0.0,0.0,150.0,,,1.0,2.0,0.0
main_00997,3,메디큐브,https://themedicube.co.kr/product/detail.html?product_no=2592&cate_no=308&display_group=1,https://themedicube.co.kr/product/detail.html?product_no=2592&cate_no=308&display_group=1,False,13122.0,91.0,5.0,113.0,51.0,4.0,9.0,29.0,0.0,1.0,17500.0,2.0,,8.0,2.0,0.0,0.0,0.0,,4.0,2.0,1.0,0.0,1.0
main_00999,1,토리든,https://www.torriden.com/goods/goods_view.php?goodsNo=153,https://www.torriden.com/goods/goods_view.php?goodsNo=153,False,9401.0,73.0,1.0,151.0,65.0,13.0,0.0,38.0,0.0,1.0,5000.0,2.0,,3.0,9.0,0.0,0.0,0.0,150.0,,,1.0,0.0,0.0
main_00999,2,일리윤,https://illiyoon.com/product/detail.html?product_no=274,https://illiyoon.com/product/detail.html?product_no=274,False,8797.0,80.0,11.0,211.0,48.0,13.0,10.0,33.0,0.0,1.0,17600.0,1.0,,2.0,16.0,0.0,0.0,0.0,250.0,,,2.0,1.0,0.0
main_00999,3,더후,https://thewhoo.com/product/detail.html?product_no=87,https://thewhoo.com/product/detail.html?product_no=87,False,15722.0,82.0,10.0,199.0,49.0,21.0,6.0,42.0,0.0,1.0,46000.0,1.0,,2.0,3.0,0.0,0.0,0.0,200.0,5.0,17.0,2.0,1.0,0.0
main_01001,1,메디섹션넘버,https://medisection.com/product/detail.html?product_no=8312,https://medisection.com/product/detail.html?product_no=8312,False,12511.0,45.0,6.0,94.0,29.0,6.0,6.0,34.0,0.0,1.0,22000.0,4.0,,5.0,12.0,3.0,0.0,0.0,,4.9,40.0,2.0,3.0,0.0
main_01001,2,이즈앤트리,https://m.isntree.com/product/%EC%B0%B8%EB%A7%88-%EB%B9%84%EA%B1%B4-%EC%95%BD%EC%82%B0%EC%84%B1-%ED%,https://m.isntree.com/product/%EC%B0%B8%EB%A7%88-%EB%B9%84%EA%B1%B4-%EC%95%BD%EC%82%B0%EC%84%B1-%ED%81%B4%EB%A0%8C%EC%A0%80-120ml/551/category/53/display/1/,False,3320.0,29.0,6.0,77.0,24.0,14.0,5.0,18.0,0.0,1.0,16000.0,1.0,,0.0,4.0,0.0,1.0,0.0,120.0,,,1.0,0.0,0.0
main_01001,3,라곰,https://lagom.kr/product/detail.html?product_no=9&cate_no=86&display_group=1,https://lagom.kr/product/detail.html?product_no=9&cate_no=86&display_group=1,False,9860.0,83.0,7.0,62.0,66.0,8.0,6.0,18.0,0.0,1.0,18000.0,5.0,,1.0,14.0,4.0,0.0,0.0,150.0,5.0,2341.0,1.0,3.0,0.0
main_01002,1,일루미엘,https://illumiel.co.kr/product/%EC%9D%BC%EB%A3%A8%EB%AF%B8%EC%97%98-%EB%A7%88%EC%9D%BC%EB%93%9C-%ED%,https://illumiel.co.kr/product/%EC%9D%BC%EB%A3%A8%EB%AF%B8%EC%97%98-%EB%A7%88%EC%9D%BC%EB%93%9C-%ED%81%B4%EB%A6%AC%EC%96%B4-%EC%88%9C%EC%8B%B9-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-150ml/28/category/51/display/1/,False,10581.0,66.0,8.0,69.0,44.0,9.0,6.0,23.0,0.0,1.0,10000.0,0.0,,2.0,3.0,17.0,1.0,0.0,150.0,5.0,99.0,1.0,3.0,0.0
main_01002,2,일소,https://ilso.kr/product/%ED%94%BC%EC%A7%80-%ED%9D%A1%EC%B0%A9-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8C%A9%,https://ilso.kr/product/%ED%94%BC%EC%A7%80-%ED%9D%A1%EC%B0%A9-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8C%A9%ED%8F%BC-%EA%B8%B0%ED%9A%8D-%EC%A6%9D%EC%A0%95-%EC%84%B8%EC%95%88-%ED%97%A4%EC%96%B4%EB%B0%B4%EB%93%9C/200/category/118/display/1/,False,8766.0,71.0,5.0,74.0,30.0,9.0,6.0,5.0,0.0,1.0,16900.0,1.0,,1.0,3.0,0.0,0.0,0.0,,,,1.0,1.0,0.0
main_01002,3,설화수,https://www.sulwhasoo.com/kr/ko/products/gentle-cleansing-foam-ex.html,https://www.sulwhasoo.com/kr/ko/products/gentle-cleansing-foam-ex.html,False,2202.0,20.0,0.0,29.0,20.0,20.0,9.0,6.0,0.0,1.0,42000.0,3.0,,0.0,16.0,9.0,0.0,0.0,60.0,,,1.0,1.0,0.0
